location,                                                   type,           hint,                 scene,                          id,                         item
MQ Water Temple Central Tower Under Gate Large Crate 11,    crate,          NONE,                 TEMPLE_WATER,                   0x00213,                    RUPEE_GREEN
MQ Water Temple Central Tower Under Gate Large Crate 12,    crate,          NONE,                 TEMPLE_WATER,                   0x00214,                    RUPEE_GREEN
MQ Water Temple Central Tower Under Gate Large Crate 13,    crate,          NONE,                 TEMPLE_WATER,                   0x00215,                    RUPEE_GREEN
MQ Water Temple Central Tower Under Gate Large Crate 14,    crate,          NONE,                 TEMPLE_WATER,                   0x00216,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Large Crate 1,             crate,          NONE,                 TEMPLE_WATER,                   0x00307,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Large Crate 2,             crate,          NONE,                 TEMPLE_WATER,                   0x00308,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Large Crate 3,             crate,          NONE,                 TEMPLE_WATER,                   0x00309,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Large Crate 4,             crate,          NONE,                 TEMPLE_WATER,                   0x0030a,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Large Crate 5,             crate,          NONE,                 TEMPLE_WATER,                   0x0030b,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Large Crate 6,             crate,          NONE,                 TEMPLE_WATER,                   0x0030c,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Behind Gate Large Crate 1, crate,          NONE,                 TEMPLE_WATER,                   0x0030d,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Behind Gate Large Crate 2, crate,          NONE,                 TEMPLE_WATER,                   0x0030e,                    RUPEE_GREEN
MQ Water Temple Three Torch Room Behind Gate Large Crate 3, crate,          NONE,                 TEMPLE_WATER,                   0x0030f,                    RUPEE_GREEN
MQ Water Temple Storage Room Large Crate 1,                 crate,          NONE,                 TEMPLE_WATER,                   0x00402,                    RUPEE_GREEN
MQ Water Temple Storage Room Large Crate 2,                 crate,          NONE,                 TEMPLE_WATER,                   0x00403,                    RUPEE_GREEN
MQ Water Temple Storage Room Large Crate 3,                 crate,          NONE,                 TEMPLE_WATER,                   0x00404,                    RUPEE_GREEN
MQ Water Temple Storage Room Large Crate 4,                 crate,          NONE,                 TEMPLE_WATER,                   0x00405,                    RUPEE_GREEN
MQ Water Temple Storage Room Large Crate 5,                 crate,          NONE,                 TEMPLE_WATER,                   0x00406,                    RUPEE_GREEN
MQ Water Temple Storage Room Large Crate 6,                 crate,          NONE,                 TEMPLE_WATER,                   0x00407,                    RUPEE_GREEN
MQ Water Temple Storage Room Large Crate 7,                 crate,          NONE,                 TEMPLE_WATER,                   0x00408,                    RUPEE_GREEN
MQ Water Temple Storage Room Small Crate 1,                 crate,          NONE,                 TEMPLE_WATER,                   0x00409,                    NOTHING
MQ Water Temple Storage Room Small Crate 2,                 crate,          NONE,                 TEMPLE_WATER,                   0x0040a,                    NOTHING
MQ Water Temple Storage Room Small Crate 3,                 crate,          NONE,                 TEMPLE_WATER,                   0x0040b,                    NOTHING
MQ Water Temple Storage Room Small Crate 4,                 crate,          NONE,                 TEMPLE_WATER,                   0x0040c,                    NOTHING
MQ Water Temple Dragon Room At Torches Large Crate 1,       crate,          NONE,                 TEMPLE_WATER,                   0x00808,                    RUPEE_GREEN
MQ Water Temple Dragon Room At Torches Large Crate 2,       crate,          NONE,                 TEMPLE_WATER,                   0x00809,                    RUPEE_GREEN
MQ Water Temple Dragon Room At Door Large Crate 1,          crate,          NONE,                 TEMPLE_WATER,                   0x0080a,                    RUPEE_GREEN
MQ Water Temple Dragon Room At Door Large Crate 2,          crate,          NONE,                 TEMPLE_WATER,                   0x0080b,                    RUPEE_GREEN
MQ Water Temple Dragon Room Underwater Large Crate 1,       crate,          NONE,                 TEMPLE_WATER,                   0x0080c,                    RUPEE_GREEN
MQ Water Temple Dragon Room Underwater Large Crate 2,       crate,          NONE,                 TEMPLE_WATER,                   0x0080d,                    RUPEE_GREEN
MQ Water Temple Dragon Room Underwater Large Crate 3,       crate,          NONE,                 TEMPLE_WATER,                   0x0080e,                    RUPEE_GREEN
MQ Water Temple Dragon Room Underwater Large Crate 4,       crate,          NONE,                 TEMPLE_WATER,                   0x0080f,                    RUPEE_GREEN
MQ Water Temple Dragon Room At Torches Small Crate 1,       crate,          NONE,                 TEMPLE_WATER,                   0x00810,                    NOTHING
MQ Water Temple Dragon Room At Torches Small Crate 2,       crate,          NONE,                 TEMPLE_WATER,                   0x00811,                    NOTHING
MQ Water Temple Dragon Room At Torches Small Crate 3,       crate,          NONE,                 TEMPLE_WATER,                   0x00812,                    NOTHING
MQ Water Temple Boss Key Room In Center Large Crate 1,      crate,          NONE,                 TEMPLE_WATER,                   0x00901,                    RUPEE_GREEN
MQ Water Temple Boss Key Room By Switch Large Crate,        crate,          NONE,                 TEMPLE_WATER,                   0x00902,                    RUPEE_GREEN
MQ Water Temple Boss Key Room In Center Large Crate 2,      crate,          NONE,                 TEMPLE_WATER,                   0x00903,                    RUPEE_GREEN
MQ Water Temple Boss Key Room In Center Large Crate 3,      crate,          NONE,                 TEMPLE_WATER,                   0x00904,                    RUPEE_GREEN
MQ Water Temple Boss Key Room In Center Large Crate 4,      crate,          NONE,                 TEMPLE_WATER,                   0x00905,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Lower Large Crate 1, crate,          NONE,                 TEMPLE_WATER,                   0x00a03,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Lower Large Crate 2, crate,          NONE,                 TEMPLE_WATER,                   0x00a04,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Lower Large Crate 3, crate,          NONE,                 TEMPLE_WATER,                   0x00a05,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Lower Large Crate 4, crate,          NONE,                 TEMPLE_WATER,                   0x00a06,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Lower Large Crate 5, crate,          NONE,                 TEMPLE_WATER,                   0x00a07,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Upper Large Crate 1, crate,          NONE,                 TEMPLE_WATER,                   0x00a08,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Upper Large Crate 2, crate,          NONE,                 TEMPLE_WATER,                   0x00a09,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Lower Large Crate 6, crate,          NONE,                 TEMPLE_WATER,                   0x00a0a,                    RUPEE_GREEN
MQ Water Temple Room Before High Water Lower Small Crate,   crate,          NONE,                 TEMPLE_WATER,                   0x00a0b,                    NOTHING
MQ Water Temple Room Before High Water Upper Small Crate,   crate,          NONE,                 TEMPLE_WATER,                   0x00a0c,                    NOTHING
MQ Water Temple Side Loop First Room In Gate Large Crate 1, crate,          NONE,                 TEMPLE_WATER,                   0x00c09,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room In Gate Large Crate 2, crate,          NONE,                 TEMPLE_WATER,                   0x00c0a,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room In Gate Large Crate 3, crate,          NONE,                 TEMPLE_WATER,                   0x00c0b,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room In Gate Large Crate 4, crate,          NONE,                 TEMPLE_WATER,                   0x00c0c,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room At Door Large Crate 1, crate,          NONE,                 TEMPLE_WATER,                   0x00c0d,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room At Door Large Crate 2, crate,          NONE,                 TEMPLE_WATER,                   0x00c0e,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room Water Large Crate 1,   crate,          NONE,                 TEMPLE_WATER,                   0x00c0f,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room Water Large Crate 2,   crate,          NONE,                 TEMPLE_WATER,                   0x00c10,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room Water Large Crate 3,   crate,          NONE,                 TEMPLE_WATER,                   0x00c11,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room Water Large Crate 4,   crate,          NONE,                 TEMPLE_WATER,                   0x00c12,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room Water Large Crate 5,   crate,          NONE,                 TEMPLE_WATER,                   0x00c13,                    RUPEE_GREEN
MQ Water Temple Side Loop First Room Water Large Crate 6,   crate,          NONE,                 TEMPLE_WATER,                   0x00c14,                    RUPEE_GREEN
MQ Water Temple Dodongo Room Large Crate 1,                 crate,          NONE,                 TEMPLE_WATER,                   0x00e08,                    RUPEE_GREEN
MQ Water Temple Dodongo Room Large Crate 2,                 crate,          NONE,                 TEMPLE_WATER,                   0x00e09,                    RUPEE_GREEN
MQ Water Temple Dodongo Room Large Crate 3,                 crate,          NONE,                 TEMPLE_WATER,                   0x00e0a,                    RUPEE_GREEN
MQ Water Temple Dodongo Room Large Crate 4,                 crate,          NONE,                 TEMPLE_WATER,                   0x00e0b,                    RUPEE_GREEN
MQ Water Temple Dodongo Room Large Crate 5,                 crate,          NONE,                 TEMPLE_WATER,                   0x00e0c,                    RUPEE_GREEN
MQ Water Temple Side Loop Stalfos Room Large Crate 1,       crate,          NONE,                 TEMPLE_WATER,                   0x01002,                    RUPEE_GREEN
MQ Water Temple Side Loop Stalfos Room Large Crate 2,       crate,          NONE,                 TEMPLE_WATER,                   0x01003,                    RUPEE_GREEN
MQ Water Temple Side Loop Stalfos Room Large Crate 3,       crate,          NONE,                 TEMPLE_WATER,                   0x01004,                    RUPEE_GREEN
MQ Water Temple Side Loop Stalfos Room Large Crate 4,       crate,          NONE,                 TEMPLE_WATER,                   0x01005,                    RUPEE_GREEN
MQ Water Temple Side Loop Stalfos Room Large Crate 5,       crate,          NONE,                 TEMPLE_WATER,                   0x01006,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Behind Gate Large Crate 1, crate,          NONE,                 TEMPLE_WATER,                   0x01404,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Behind Gate Large Crate 2, crate,          NONE,                 TEMPLE_WATER,                   0x01405,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Large Crate 1,             crate,          NONE,                 TEMPLE_WATER,                   0x01406,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Large Crate 2,             crate,          NONE,                 TEMPLE_WATER,                   0x01407,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Large Crate 3,             crate,          NONE,                 TEMPLE_WATER,                   0x01408,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Large Crate 4,             crate,          NONE,                 TEMPLE_WATER,                   0x01409,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Large Crate 5,             crate,          NONE,                 TEMPLE_WATER,                   0x0140a,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Large Crate 6,             crate,          NONE,                 TEMPLE_WATER,                   0x0140b,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Large Crate 7,             crate,          NONE,                 TEMPLE_WATER,                   0x0140c,                    RUPEE_GREEN
MQ Water Temple Lizalfos Hallway Large Crate 8,             crate,          NONE,                 TEMPLE_WATER,                   0x0140d,                    RUPEE_GREEN
MQ Shadow Temple Compass Chest,                             chest,          NONE,                 TEMPLE_SHADOW,                  0x01,                       COMPASS_SHADOW
MQ Shadow Temple Hover Boots Chest,                         chest,          NONE,                 TEMPLE_SHADOW,                  0x07,                       BOOTS_HOVER
MQ Shadow Temple First Gibdos Chest,                        chest,          NONE,                 TEMPLE_SHADOW,                  0x03,                       SMALL_KEY_SHADOW
MQ Shadow Temple Map Chest,                                 chest,          NONE,                 TEMPLE_SHADOW,                  0x02,                       MAP_SHADOW
MQ Shadow Temple Boat Passage Chest,                        chest,          NONE,                 TEMPLE_SHADOW,                  0x0e,                       SMALL_KEY_SHADOW
MQ Shadow Temple Second Silver Rupee Visible Chest,         chest,          NONE,                 TEMPLE_SHADOW,                  0x0c,                       RUPEE_BLUE
MQ Shadow Temple Second Silver Rupee Invisible Chest,       chest,          NONE,                 TEMPLE_SHADOW,                  0x16,                       SMALL_KEY_SHADOW
MQ Shadow Temple Huge Pit Silver Rupee Chest,               chest,          NONE,                 TEMPLE_SHADOW,                  0x0f,                       RUPEE_BLUE
MQ Shadow Temple Spike Curtain Ground Chest,                chest,          NONE,                 TEMPLE_SHADOW,                  0x05,                       ARROWS_10
MQ Shadow Temple Spike Curtain Upper Cage Chest,            chest,          NONE,                 TEMPLE_SHADOW,                  0x06,                       RUPEE_BLUE
MQ Shadow Temple Spike Curtain Upper Switch Chest,          chest,          NONE,                 TEMPLE_SHADOW,                  0x04,                       SMALL_KEY_SHADOW
MQ Shadow Temple Invisible Spike Floor Chest,               chest,          NONE,                 TEMPLE_SHADOW,                  0x09,                       RUPEE_BLUE
MQ Shadow Temple Stalfos Room Chest,                        chest,          MQ_SHADOW_STALFOS,    TEMPLE_SHADOW,                  0x10,                       RUPEE_RED
MQ Shadow Temple Wind Hint Chest,                           chest,          NONE,                 TEMPLE_SHADOW,                  0x15,                       SMALL_KEY_SHADOW
MQ Shadow Temple After Wind Gibdos Chest,                   chest,          NONE,                 TEMPLE_SHADOW,                  0x08,                       RUPEE_BLUE
MQ Shadow Temple After Wind Bomb Chest,                     chest,          NONE,                 TEMPLE_SHADOW,                  0x14,                       ARROWS_5
MQ Shadow Temple Hidden Dead Hand Chest,                    chest,          NONE,                 TEMPLE_SHADOW,                  0x0d,                       ARROWS_10
MQ Shadow Temple Crushing Wall Left Chest,                  chest,          NONE,                 TEMPLE_SHADOW,                  0x0a,                       RUPEE_BLUE
MQ Shadow Temple Boss Key Chest,                            chest,          NONE,                 TEMPLE_SHADOW,                  0x0b,                       BOSS_KEY_SHADOW
MQ Shadow Temple Triple Pot Key,                            collectible,    NONE,                 TEMPLE_SHADOW,                  0x06,                       SMALL_KEY_SHADOW
MQ Shadow Temple GS Spike Curtain,                          gs,             NONE,                 TEMPLE_SHADOW,                  0x41,                       GS_TOKEN
MQ Shadow Temple GS Wind Hint,                              gs,             NONE,                 TEMPLE_SHADOW,                  0x40,                       GS_TOKEN
MQ Shadow Temple GS After Wind Bomb,                        gs,             NONE,                 TEMPLE_SHADOW,                  0x43,                       GS_TOKEN
MQ Shadow Temple GS After Boat,                             gs,             NONE,                 TEMPLE_SHADOW,                  0x44,                       GS_TOKEN
MQ Shadow Temple GS Pre-Boss,                               gs,             NONE,                 TEMPLE_SHADOW,                  0x42,                       GS_TOKEN
MQ Shadow Temple SR Scythe 1,                               sr,             NONE,                 TEMPLE_SHADOW,                  0x19,                       RUPEE_SILVER_SHADOW_SCYTHE
MQ Shadow Temple SR Scythe 2,                               sr,             NONE,                 TEMPLE_SHADOW,                  0x1a,                       RUPEE_SILVER_SHADOW_SCYTHE
MQ Shadow Temple SR Scythe 3,                               sr,             NONE,                 TEMPLE_SHADOW,                  0x1b,                       RUPEE_SILVER_SHADOW_SCYTHE
MQ Shadow Temple SR Scythe 4,                               sr,             NONE,                 TEMPLE_SHADOW,                  0x1c,                       RUPEE_SILVER_SHADOW_SCYTHE
MQ Shadow Temple SR Scythe 5,                               sr,             NONE,                 TEMPLE_SHADOW,                  0x1d,                       RUPEE_SILVER_SHADOW_SCYTHE
MQ Shadow Temple SR Invisible Blades Ground 1,              sr,             NONE,                 TEMPLE_SHADOW,                  0x1e,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Ground 2,              sr,             NONE,                 TEMPLE_SHADOW,                  0x1f,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Ground 3,              sr,             NONE,                 TEMPLE_SHADOW,                  0x20,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Ground 4,              sr,             NONE,                 TEMPLE_SHADOW,                  0x21,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Ground 5,              sr,             NONE,                 TEMPLE_SHADOW,                  0x22,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Ground 6,              sr,             NONE,                 TEMPLE_SHADOW,                  0x23,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Ground 7,              sr,             NONE,                 TEMPLE_SHADOW,                  0x24,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Ground 8,              sr,             NONE,                 TEMPLE_SHADOW,                  0x25,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Ground 9,              sr,             NONE,                 TEMPLE_SHADOW,                  0x26,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Invisible Blades Time Block,            sr,             NONE,                 TEMPLE_SHADOW,                  0x27,                       RUPEE_SILVER_SHADOW_BLADES
MQ Shadow Temple SR Pit Back,                               sr,             NONE,                 TEMPLE_SHADOW,                  0x28,                       RUPEE_SILVER_SHADOW_PIT
MQ Shadow Temple SR Pit Midair Low,                         sr,             NONE,                 TEMPLE_SHADOW,                  0x29,                       RUPEE_SILVER_SHADOW_PIT
MQ Shadow Temple SR Pit Midair High,                        sr,             NONE,                 TEMPLE_SHADOW,                  0x2a,                       RUPEE_SILVER_SHADOW_PIT
MQ Shadow Temple SR Pit Right,                              sr,             NONE,                 TEMPLE_SHADOW,                  0x2b,                       RUPEE_SILVER_SHADOW_PIT
MQ Shadow Temple SR Pit Front,                              sr,             NONE,                 TEMPLE_SHADOW,                  0x2c,                       RUPEE_SILVER_SHADOW_PIT
MQ Shadow Temple SR Spikes Northwest Corner,                sr,             NONE,                 TEMPLE_SHADOW,                  0x2d,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes Southwest Wall,                  sr,             NONE,                 TEMPLE_SHADOW,                  0x2e,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes West Midair,                     sr,             NONE,                 TEMPLE_SHADOW,                  0x2f,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes Ceiling,                         sr,             NONE,                 TEMPLE_SHADOW,                  0x30,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes Center Ground,                   sr,             NONE,                 TEMPLE_SHADOW,                  0x31,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes Center Midair,                   sr,             NONE,                 TEMPLE_SHADOW,                  0x32,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes South Midair,                    sr,             NONE,                 TEMPLE_SHADOW,                  0x33,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes East Ground,                     sr,             NONE,                 TEMPLE_SHADOW,                  0x34,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes Northeast Wall,                  sr,             NONE,                 TEMPLE_SHADOW,                  0x35,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple SR Spikes East Wall,                       sr,             NONE,                 TEMPLE_SHADOW,                  0x36,                       RUPEE_SILVER_SHADOW_SPIKES
MQ Shadow Temple Pot Entrance Maze 1,                       pot,            NONE,                 TEMPLE_SHADOW,                  0x0004,                     RECOVERY_HEART
MQ Shadow Temple Pot Entrance Maze 2,                       pot,            NONE,                 TEMPLE_SHADOW,                  0x0005,                     RECOVERY_HEART
MQ Shadow Temple Pot Compass Room 1,                        pot,            NONE,                 TEMPLE_SHADOW,                  0x0104,                     RECOVERY_HEART
MQ Shadow Temple Pot Compass Room 2,                        pot,            NONE,                 TEMPLE_SHADOW,                  0x0105,                     RECOVERY_HEART
MQ Shadow Temple Pot Guillotines Room Lower 1,              pot,            NONE,                 TEMPLE_SHADOW,                  0x0a03,                     RECOVERY_HEART
MQ Shadow Temple Pot Guillotines Room Lower 2,              pot,            NONE,                 TEMPLE_SHADOW,                  0x0a04,                     BOMB
MQ Shadow Temple Pot Guillotines Room Upper 1,              pot,            NONE,                 TEMPLE_SHADOW,                  0x0a05,                     RECOVERY_HEART
MQ Shadow Temple Pot Guillotines Room Upper 2,              pot,            NONE,                 TEMPLE_SHADOW,                  0x0a06,                     RECOVERY_HEART
MQ Shadow Temple Pot Boss Key Room,                         pot,            NONE,                 TEMPLE_SHADOW,                  0x0d08,                     MAGIC_JAR_LARGE
MQ Shadow Temple Pot Bomb Flowers Room 1,                   pot,            NONE,                 TEMPLE_SHADOW,                  0x1101,                     BOMBS_5
MQ Shadow Temple Pot Bomb Flowers Room 2,                   pot,            NONE,                 TEMPLE_SHADOW,                  0x1102,                     ARROWS_30
MQ Shadow Temple Pot Room Before Boat 1,                    pot,            NONE,                 TEMPLE_SHADOW,                  0x1403,                     RUPEE_BLUE
MQ Shadow Temple Pot Room Before Boat 2,                    pot,            NONE,                 TEMPLE_SHADOW,                  0x1404,                     NUTS_5
MQ Shadow Temple Pot After Boat Before Bridge 1,            pot,            NONE,                 TEMPLE_SHADOW,                  0x1513,                     ARROWS_10
MQ Shadow Temple Pot After Boat Before Bridge 2,            pot,            NONE,                 TEMPLE_SHADOW,                  0x1514,                     ARROWS_10
MQ Shadow Temple Pot After Boat After Bridge 1,             pot,            NONE,                 TEMPLE_SHADOW,                  0x1515,                     ARROWS_30
MQ Shadow Temple Pot After Boat After Bridge 2,             pot,            NONE,                 TEMPLE_SHADOW,                  0x1516,                     MAGIC_JAR_LARGE
MQ Shadow Temple Flying Pot Entrance Maze 1,                pot,            NONE,                 TEMPLE_SHADOW,                  0x0006,                     NUTS_5
MQ Shadow Temple Flying Pot Entrance Maze 2,                pot,            NONE,                 TEMPLE_SHADOW,                  0x0007,                     NUTS_5
MQ Shadow Temple Flying Pot Entrance Maze 3,                pot,            NONE,                 TEMPLE_SHADOW,                  0x0008,                     NUTS_5
MQ Shadow Temple Flying Pot Entrance Maze 4,                pot,            NONE,                 TEMPLE_SHADOW,                  0x0009,                     NUTS_5
MQ Shadow Temple Flying Pot Room Before Boat 1,             pot,            NONE,                 TEMPLE_SHADOW,                  0x1405,                     RECOVERY_HEART
MQ Shadow Temple Flying Pot Room Before Boat 2,             pot,            NONE,                 TEMPLE_SHADOW,                  0x1406,                     NUTS_5
MQ Shadow Temple Beamos Big Fairy,                          fairy_spot,     NONE,                 TEMPLE_SHADOW,                  0x00503,                    FAIRY_BIG
MQ Shadow Temple Guillotines Room Big Fairy,                fairy_spot,     NONE,                 TEMPLE_SHADOW,                  0x0091d,                    FAIRY_BIG
MQ Shadow Temple Big Fairy After Wind,                      fairy_spot,     NONE,                 TEMPLE_SHADOW,                  0x01305,                    FAIRY_BIG
MQ Shadow Temple Heart Invisible Blades 1,                  heart,          NONE,                 TEMPLE_SHADOW,                  0x01004,                    RECOVERY_HEART
MQ Shadow Temple Heart Invisible Blades 2,                  heart,          NONE,                 TEMPLE_SHADOW,                  0x01005,                    RECOVERY_HEART
MQ Shadow Temple Heart Shortcut 1,                          heart,          NONE,                 TEMPLE_SHADOW,                  0x01509,                    RECOVERY_HEART
MQ Shadow Temple Heart Shortcut 2,                          heart,          NONE,                 TEMPLE_SHADOW,                  0x0150a,                    RECOVERY_HEART
MQ Shadow Temple Heart Pre-Boss Upper 1,                    heart,          NONE,                 TEMPLE_SHADOW,                  0x0150b,                    RECOVERY_HEART
MQ Shadow Temple Heart Pre-Boss Upper 2,                    heart,          NONE,                 TEMPLE_SHADOW,                  0x0150c,                    RECOVERY_HEART
MQ Shadow Temple Heart Pre-Boss Lower,                      heart,          NONE,                 TEMPLE_SHADOW,                  0x0150d,                    RECOVERY_HEART
MQ Shadow Temple Wonder Item,                               wonder,         NONE,                 TEMPLE_SHADOW,                  0x00c01,                    ARROWS_30
MQ Shadow Temple Truth Spinner Room Small Crate 1,          crate,          NONE,                 TEMPLE_SHADOW,                  0x00211,                    ARROWS_10
MQ Shadow Temple Truth Spinner Room Small Crate 2,          crate,          NONE,                 TEMPLE_SHADOW,                  0x00212,                    MAGIC_JAR_LARGE
MQ Shadow Temple Truth Spinner Room Small Crate 3,          crate,          NONE,                 TEMPLE_SHADOW,                  0x00213,                    BOMB
MQ Shadow Temple Truth Spinner Room Small Crate 4,          crate,          NONE,                 TEMPLE_SHADOW,                  0x00214,                    RECOVERY_HEART
MQ Spirit Temple Entrance Initial Chest,                    chest,          NONE,                 TEMPLE_SPIRIT,                  0x1a,                       BOMBCHU_5
MQ Spirit Temple Lobby Back-Left Chest,                     chest,          NONE,                 TEMPLE_SPIRIT,                  0x1e,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Lobby Back-Right Chest,                    chest,          NONE,                 TEMPLE_SPIRIT,                  0x1f,                       BOMBCHU_5
MQ Spirit Temple Compass Chest,                             chest,          NONE,                 TEMPLE_SPIRIT,                  0x03,                       COMPASS_SPIRIT
MQ Spirit Temple Sun Block Room Chest,                      chest,          NONE,                 TEMPLE_SPIRIT,                  0x01,                       RECOVERY_HEART
MQ Spirit Temple Map Chest,                                 chest,          NONE,                 TEMPLE_SPIRIT,                  0x00,                       MAP_SPIRIT
MQ Spirit Temple Map Room Back Chest,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x08,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Paradox Chest,                             chest,          NONE,                 TEMPLE_SPIRIT,                  0x1d,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Child Upper Ground Chest,                  chest,          NONE,                 TEMPLE_SPIRIT,                  0x06,                       BOMBCHU_5
MQ Spirit Temple Child Upper Ledge Chest,                   chest,          NONE,                 TEMPLE_SPIRIT,                  0x0c,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Silver Block Room Target Chest,            chest,          NONE,                 TEMPLE_SPIRIT,                  0x1c,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Chest in Box,                              chest,          NONE,                 TEMPLE_SPIRIT,                  0x0f,                       RUPEE_BLUE
MQ Spirit Temple Statue Room Ledge Chest,                   chest,          NONE,                 TEMPLE_SPIRIT,                  0x02,                       RECOVERY_HEART
MQ Spirit Temple Lobby Front-Right Chest,                   chest,          NONE,                 TEMPLE_SPIRIT,                  0x1b,                       SMALL_KEY_SPIRIT
MQ Spirit Temple Purple Leever Chest,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x04,                       RUPEE_PURPLE
MQ Spirit Temple Symphony Room Chest,                       chest,          MQ_SPIRIT_SYMPHONY,   TEMPLE_SPIRIT,                  0x07,                       RUPEE_PURPLE
MQ Spirit Temple Beamos Room Chest,                         chest,          NONE,                 TEMPLE_SPIRIT,                  0x19,                       ARROWS_30
MQ Spirit Temple Dinolfos Room Chest,                       chest,          NONE,                 TEMPLE_SPIRIT,                  0x18,                       ICE_TRAP
MQ Spirit Temple Boss Key Chest,                            chest,          NONE,                 TEMPLE_SPIRIT,                  0x05,                       BOSS_KEY_SPIRIT
MQ Spirit Temple Topmost Chest,                             chest,          NONE,                 TEMPLE_SPIRIT,                  0x12,                       SMALL_KEY_SPIRIT
MQ Spirit Temple GS Sun Block Room,                         gs,             NONE,                 TEMPLE_SPIRIT,                  0x38,                       GS_TOKEN
MQ Spirit Temple GS Leever Room,                            gs,             NONE,                 TEMPLE_SPIRIT,                  0x39,                       GS_TOKEN
MQ Spirit Temple GS Symphony Room,                          gs,             NONE,                 TEMPLE_SPIRIT,                  0x3b,                       GS_TOKEN
MQ Spirit Temple GS Top Floor Left Wall,                    gs,             NONE,                 TEMPLE_SPIRIT,                  0x3a,                       GS_TOKEN
MQ Spirit Temple GS Top Floor Back Wall,                    gs,             NONE,                 TEMPLE_SPIRIT,                  0x3c,                       GS_TOKEN
MQ Spirit Temple SR Lobby After Water Near Stairs,          sr,             NONE,                 TEMPLE_SPIRIT,                  0x0a,                       RUPEE_SILVER_SPIRIT_LOBBY
MQ Spirit Temple SR Lobby Rock Right,                       sr,             NONE,                 TEMPLE_SPIRIT,                  0x0b,                       RUPEE_SILVER_SPIRIT_LOBBY
